name,age,country,intMatches,matches,batInns,notOuts,runs,ballsFaced,foursScored,sixesScored,catches&stumpings,bowlInns,ballsBowled,runsConceded,wickets
Hasan Murad,21,Bangladesh,0,13,4,1,6,7,1,0,1,12,222,225,11
Imran Uzzaman,27,Bangladesh,0,21,18,2,296,228,26,17,16,0,0,0,0
Imrul Kayes,35,Bangladesh,14,149,146,12,3115,2665,271,125,65,3,30,33,0
Irfan Sukkur,29,Bangladesh,0,39,35,5,580,479,51,21,22,0,0,0,0
Jahurul Islam,35,Bangladesh,3,124,115,20,1912,1668,155,65,61,0,0,0,0
Jaker Ali,24,Bangladesh,0,35,28,7,412,352,24,17,19,0,0,0,0
Jubair Hossain,26,Bangladesh,1,11,3,1,11,17,1,0,4,10,156,222,4
Kamrul Islam,30,Bangladesh,0,75,26,13,139,121,9,7,15,73,1362,1955,91
Khaled Ahmed,29,Bangladesh,0,36,5,3,22,26,1,1,6,36,760,980,45
Litton Das,27,Bangladesh,54,149,144,6,3136,2496,323,89,93,0,0,0,0
Mahedi Hasan,27,Bangladesh,36,112,78,13,1257,1003,103,64,35,107,2124,2429,92
Mahidul Islam Ankon,23,Bangladesh,0,38,33,8,406,341,17,23,35,0,0,0,0
Mahmudul Hasan Joy,21,Bangladesh,0,30,26,4,747,629,65,24,9,0,0,0,0
Mahmudullah,36,Bangladesh,119,282,259,52,5205,4381,391,169,122,194,2756,3226,131
Mashrafe Mortaza,38,Bangladesh,54,171,109,29,1050,807,70,65,35,167,3635,4544,157
Mehedi Hasan Rana,25,Bangladesh,0,35,9,6,17,17,3,0,9,34,696,975,50
Mehidy Hasan Miraz,24,Bangladesh,13,98,83,13,1120,1004,104,35,41,94,1771,2230,68
Mizanur Rahman,31,Bangladesh,0,37,34,4,743,614,77,26,12,0,0,0,0
Mohammad Mithun,31,Bangladesh,17,161,141,22,2787,2347,189,108,69,1,6,5,1
Mohammad Naim,22,Bangladesh,34,87,84,7,1943,1773,169,62,41,0,0,0,0
Mohammad Saifuddin,25,Bangladesh,29,88,47,18,423,355,31,17,17,87,1835,2381,115
Mominul Haque,30,Bangladesh,6,122,106,16,2134,1884,220,39,41,22,276,350,13
Mosaddek Hossain,26,Bangladesh,21,116,102,28,1729,1498,133,54,45,80,1071,1232,47
Mrittunjoy Chowdhury,21,Bangladesh,0,14,8,3,43,38,1,3,3,12,224,315,18
Mukidul Islam,22,Bangladesh,0,33,13,6,42,47,2,3,11,30,596,871,33
Muktar Ali,32,Bangladesh,1,90,59,28,548,535,34,23,31,78,1315,1818,76
Munim Shahriar,24,Bangladesh,5,26,25,1,570,419,59,25,2,0,0,0,0
Mushfiqur Rahim,35,Bangladesh,100,240,222,49,5019,3977,425,141,177,0,0,0,0
Mustafizur Rahman,26,Bangladesh,69,196,59,34,152,205,8,9,37,194,4259,5191,253
Nabil Samad,35,Bangladesh,0,77,17,8,15,39,1,0,14,73,1496,1647,58
Nadif Chowdhury,35,Bangladesh,3,61,47,6,539,514,33,19,14,4,48,64,3
Naeem Islam,35,Bangladesh,10,91,77,20,1303,1193,109,35,30,36,463,608,25
Nahidul Islam,29,Bangladesh,0,63,39,11,417,356,31,14,25,53,887,900,42
Najmul Hossain Shanto,23,Bangladesh,9,95,89,8,1896,1552,161,67,43,13,116,137,5
Nasum Ahmed,27,Bangladesh,24,79,29,11,118,144,7,4,15,77,1540,1689,68
Nayeem Hasan,22,Bangladesh,0,47,28,9,197,241,13,1,17,44,818,992,36
Nazmul Islam,30,Bangladesh,13,92,25,14,84,91,7,1,22,87,1596,1999,71
Nurul Hasan,28,Bangladesh,35,150,133,38,1992,1572,145,78,126,0,0,0,0
Parvez Hossain Emon,20,Bangladesh,1,26,26,1,572,468,44,37,8,0,0,0,0
Rejaur Rahman Raja,22,Bangladesh,0,20,7,3,30,44,0,1,9,19,368,433,17
Rony Talukdar,31,Bangladesh,1,85,82,2,1513,1224,150,55,30,0,0,0,0
Rubel Hossain,32,Bangladesh,28,141,48,24,133,149,8,5,32,140,2938,3870,171
Ruyel Miah,21,Bangladesh,0,12,3,1,8,12,1,0,2,12,232,309,12
Sabbir Rahman,30,Bangladesh,44,181,168,22,3646,3059,298,131,102,36,391,471,19
Saif Hassan,23,Bangladesh,2,30,27,1,683,599,61,29,16,5,37,47,3
Salman Hossain,27,Bangladesh,0,13,9,3,105,128,6,1,2,1,6,7,0
Shafiqul Islam,25,Bangladesh,0,27,7,2,16,11,2,1,6,26,503,636,33
Shafiul Hayat Riday,24,Bangladesh,0,3,2,1,18,12,3,0,2,0,0,0,0
Shafiul Islam,32,Bangladesh,20,110,35,18,156,176,14,3,22,108,2140,2912,113
Shakib Al Hasan,35,Bangladesh,99,367,337,48,5974,4913,546,156,91,360,7755,8769,418
Shamim Hossain,21,Bangladesh,10,50,45,6,724,549,58,33,30,14,164,179,8
Shamsur Rahman,34,Bangladesh,9,96,85,9,1741,1477,157,52,26,2,18,31,1
Sharifullah,36,Bangladesh,0,32,24,12,170,185,14,2,8,27,504,527,27
Shohidul Islam,27,Bangladesh,1,46,20,10,62,86,5,1,7,46,942,1263,69
Shoriful Islam,21,Bangladesh,24,74,27,11,74,73,9,4,24,72,1455,2057,86
Shuvagata Hom,35,Bangladesh,5,115,95,17,1267,942,101,59,53,72,871,1124,44
Shykat Ali,28,Bangladesh,0,47,45,3,766,646,65,36,18,7,114,151,3
Sohag Gazi,30,Bangladesh,10,104,55,16,413,396,30,13,27,101,1928,2374,72
Sohrawordi Shuvo,33,Bangladesh,1,71,45,20,467,448,30,8,19,68,1185,1460,49
Soumya Sarkar,29,Bangladesh,66,180,177,15,3159,2681,309,118,85,68,883,1354,38
Sumon Khan,22,Bangladesh,0,25,18,9,128,118,7,7,7,25,490,691,28
Sunzamul Islam,32,Bangladesh,0,76,35,17,209,211,14,5,30,70,1269,1558,51
Taijul Islam,30,Bangladesh,2,90,28,12,186,232,14,2,13,87,1577,1925,75
Tamim Iqbal,33,Bangladesh,78,238,237,22,6886,5756,710,208,72,2,13,18,0
Tanvir Islam,25,Bangladesh,0,36,12,7,55,60,3,3,9,33,681,747,42
Tanzid Hasan,21,Bangladesh,0,21,21,3,437,395,32,17,17,0,0,0,0
Taskin Ahmed,27,Bangladesh,35,109,43,19,154,181,10,6,12,105,2154,3000,119
Towhid Hridoy,21,Bangladesh,0,36,33,6,723,645,46,22,17,2,18,14,0
Yasir Ali,26,Bangladesh,1,66,59,8,1385,1101,96,58,31,1,6,8,0
Zakir Hasan,24,Bangladesh,1,62,48,8,708,634,74,16,11,0,0,0,0
Ziaur Rahman,35,Bangladesh,14,126,98,26,1410,1082,90,97,46,63,901,1291,46
Ahmad Khalid Ahmadzai,28,Belgium,5,5,4,0,15,15,0,2,1,5,96,121,7
Ali Raza,38,Belgium,6,6,4,1,82,57,3,6,7,0,0,0,0
Aziz Mohammad,33,Belgium,14,14,14,1,350,248,30,23,3,11,185,208,8
Fahim Bhatti,35,Belgium,7,7,1,0,2,4,0,0,2,7,126,100,1
Khalid Ahmadi,27,Belgium,15,15,11,7,104,63,10,5,1,15,320,296,23
Maqsood Ahmad,37,Belgium,6,6,5,1,48,49,6,0,0,0,0,0,0
Muhammad Muneeb,25,Belgium,15,15,15,1,319,281,31,10,4,2,12,35,1
Murid Ekrami,21,Belgium,19,19,11,3,90,84,7,2,8,19,348,370,15
Burhan Niaz,18,Belgium,8,8,5,1,28,90,0,0,1,6,88,82,8
Omid Mailk Khel,22,Belgium,5,5,5,2,77,78,3,2,3,1,12,11,0
Saber Zakhil,25,Belgium,23,23,21,4,579,332,29,48,12,14,272,287,14
Sajad Ahmadzai,19,Belgium,5,5,4,1,29,25,1,2,0,5,99,93,10
Shagharai Sefat,26,Belgium,8,8,3,1,6,13,0,0,3,8,174,184,15
Shaheryar Butt,40,Belgium,18,18,17,5,440,283,31,30,8,0,0,0,0
Sheraz Sheikh,34,Belgium,15,15,13,3,154,165,12,5,5,10,139,163,9
Andrew Banner,24,Belize,9,9,7,0,65,65,7,3,2,3,60,56,1
Glenford Banner,23,Belize,9,9,9,1,120,121,4,10,5,2,33,34,3
Nathan Banner,17,Belize,2,2,2,1,4,8,0,0,0,2,30,58,0
Winford Broaster,21,Belize,1,1,0,0,0,0,0,0,0,0,0,0,0
Cornel Brown,44,Belize,4,4,4,0,46,61,6,0,0,0,0,0,0
Maurice Castillo,19,Belize,5,5,5,0,96,105,8,3,2,3,72,79,3
Garret Banner,20,Belize,7,7,5,2,71,68,5,2,1,6,132,162,5
Muhammad Zaghlool,41,Belize,2,2,0,0,0,0,0,0,0,2,24,39,0
Aaron Muslar,25,Belize,9,9,9,2,54,99,3,2,4,4,78,77,8
T'shaka Patterson,32,Belize,3,3,3,0,23,47,2,0,0,1,12,31,0
Travis Samuels,24,Belize,5,5,5,1,32,43,2,0,0,3,30,52,0
Bernan Stephenson,25,Belize,9,9,9,1,175,139,15,11,0,3,60,91,5
Travis Stephenson,24,Belize,4,4,1,1,7,5,1,0,0,4,42,51,2
Keagan Tillett,21,Belize,5,5,3,0,12,23,1,0,0,3,32,74,4
Kenton Young,25,Belize,9,9,9,2,156,151,15,4,7,4,78,109,3
Namgang Chejay,20,Bhutan,6,6,5,1,21,43,2,0,3,0,0,0,0
Ranjung Mikyo Dorji,22,Bhutan,7,7,7,0,49,79,1,4,2,0,0,0,0
Thinley Jamtsho,30,Bhutan,9,9,9,1,191,185,11,10,2,9,127,184,6
Manoj Adhikari,32,Bhutan,7,7,4,3,18,44,0,0,5,0,0,0,0
Suprit Pradhan,37,Bhutan,7,7,6,1,27,46,2,0,1,7,120,95,6
Jigme Singye,29,Bhutan,9,9,8,0,129,171,7,0,5,8,126,167,6
Tenjin Rabgey,15,Bhutan,4,4,4,0,30,39,3,0,1,0,0,0,0
Tenzin Wangchuk,26,Bhutan,4,4,3,0,5,12,0,0,1,4,60,89,1
Vinoo Balakrishnan,33,Botswana,7,7,6,3,83,98,6,3,6,0,0,0,0
Boemo Khumalo,20,Botswana,4,4,1,0,1,3,0,0,0,4,77,109,2
Dhruv Maisuria,23,Botswana,10,10,3,2,6,11,0,0,3,9,198,172,22
Valentine Mbazo,22,Botswana,8,8,7,2,97,95,8,1,6,0,0,0,0
Mmoloki Mooketsi,25,Botswana,11,11,5,0,8,24,0,0,2,11,246,283,13
James Moses,56,Botswana,7,7,6,0,45,50,4,1,2,2,48,46,0
Karabo Motlhanka,30,Botswana,11,14,13,0,256,239,25,7,10,3,41,43,5
Reginald Nehonde,32,Botswana,11,11,11,1,197,208,18,1,5,9,156,187,8
Tharindu Perera,22,Botswana,10,10,10,1,172,199,24,2,5,2,18,37,0
Adithiya Rangaswamy,28,Botswana,8,8,5,1,13,16,0,1,1,8,142,142,11
Phemelo Silas,21,Botswana,8,8,4,1,49,50,1,2,7,1,6,21,0
Thatayaone Tshose,26,Botswana,5,5,4,4,29,20,1,1,4,3,48,51,2
Atagul Ahmadhel,21,Bulgaria,9,9,7,1,31,44,3,0,0,8,106,155,6
Ahsan Khan,27,Bulgaria,12,12,4,3,27,20,2,0,1,12,168,287,5
Jacob Albin,24,Bulgaria,25,25,16,8,130,168,12,1,4,18,240,438,9
Andrey Lilov,42,Bulgaria,4,4,1,0,0,2,0,0,0,0,0,0,0
Asad Ali Rehemtulla,27,Bulgaria,16,16,11,4,42,55,3,0,4,15,280,404,17
Bakhtiar Tahiri,31,Bulgaria,14,14,11,1,317,271,31,15,3,12,174,261,8
Kevin D'Souza,23,Bulgaria,36,36,33,9,669,432,43,44,12,7,96,107,3
Aravinda De Silva,24,Bulgaria,35,35,34,2,795,690,72,37,2,0,0,0,0
Rohit Dhiman,32,Bulgaria,4,4,3,1,17,17,1,0,0,4,66,84,3
Fayaz Mohammad,46,Bulgaria,5,5,4,1,26,19,4,0,0,1,8,18,0
Akshay Harikumar,25,Bulgaria,1,1,1,0,22,13,3,0,0,0,0,0,0
Vasil Hristov,22,Bulgaria,3,3,2,0,7,11,0,0,1,0,0,0,0
Mukul Kadyan,28,Bulgaria,12,12,11,3,120,94,13,6,0,10,180,257,9
Karthik Pillai,22,Bulgaria,2,2,0,0,0,0,0,0,0,2,30,48,0
Ivaylo Katzarski,41,Bulgaria,18,18,7,1,18,42,0,0,3,2,12,25,0
Hristo Lakov,31,Bulgaria,35,35,34,8,825,784,67,6,17,34,779,989,32
Prakash Mishra,43,Bulgaria,39,39,37,1,507,382,33,41,6,37,768,1004,33
Dimo Nikolov,29,Bulgaria,20,20,13,2,50,91,4,0,9,9,92,157,5
Omar Rassol,24,Bulgaria,20,20,19,4,387,272,30,25,6,9,108,214,4
Saim Hussain,25,Bulgaria,15,15,15,2,492,330,41,23,7,0,0,0,0
Sandeep Nair,24,Bulgaria,7,7,0,0,0,0,0,0,0,4,48,70,2
Sulaiman Ali,24,Bulgaria,21,21,19,1,242,209,21,11,7,17,251,413,14
Tarun Yadav,25,Bulgaria,3,3,2,0,14,11,1,1,0,3,23,21,2
Delrick Varghese,25,Bulgaria,27,27,11,5,43,63,2,0,7,26,336,605,11
Protais Abanda,37,Cameroon,4,4,4,0,30,56,6,0,0,0,0,0,0
Julien Abega,36,Cameroon,4,4,4,0,4,14,0,0,0,4,83,141,1
Roland Amah,41,Cameroon,4,4,4,0,43,77,3,0,1,0,0,0,0
Alexis Balla,28,Cameroon,2,2,2,1,2,7,0,0,0,0,0,0,0
Maxwell Fru,25,Cameroon,4,4,4,0,16,31,1,0,1,4,78,137,5
Dipita Loic,23,Cameroon,4,4,4,0,13,23,2,0,0,3,67,86,2
Appolinaire Mengoumou,18,Cameroon,1,1,1,0,4,10,0,0,0,1,24,57,1
Faustin Mpegna,32,Cameroon,4,4,4,2,16,25,2,1,2,1,12,37,0
Narcisse Ndouteng,34,Cameroon,1,1,1,1,0,1,0,0,0,0,0,0,0
Charles Ondoa,39,Cameroon,4,4,4,1,9,24,1,0,0,0,0,0,0
Idriss Tchakou,29,Cameroon,4,4,4,0,17,40,1,0,5,1,12,33,0
Alain Toube,35,Cameroon,4,4,4,0,11,20,0,1,0,0,0,0,0
Bruno Toube,26,Cameroon,4,4,4,0,49,47,7,1,3,3,66,90,5
Navneet Dhaliwal,33,Canada,23,28,27,8,877,675,63,37,11,7,66,74,4
Hamza Tariq,32,Canada,26,45,39,14,490,354,36,22,31,0,0,0,0
Dillon Heyliger,32,Canada,22,22,12,8,139,98,9,8,2,22,436,488,28
Rishiv Joshi,21,Canada,3,3,0,0,0,0,0,0,0,3,48,41,3
Junaid Siddiqui,37,Canada,20,42,23,9,129,130,5,5,4,42,805,805,28
Kaleem Sana,28,Canada,5,5,1,0,1,6,0,0,0,5,114,104,5
Jatinderpal Matharu,29,Canada,7,7,0,0,0,0,0,0,0,7,102,126,6
Shreyas Movva,28,Canada,3,3,1,0,32,30,3,1,3,0,0,0,0
Hiral Patel,30,Canada,15,44,44,1,791,825,85,8,8,27,382,521,16
Rayyan Pathan,30,Canada,11,11,11,2,463,287,48,21,0,1,12,24,0
Cecil Pervez,38,Canada,5,11,1,1,2,4,0,0,2,11,177,227,10
Ravinderpal Singh,33,Canada,22,22,18,3,456,331,31,23,15,0,0,0,0
Saad Bin Zafar,35,Canada,22,30,14,3,103,108,8,3,6,28,582,596,30
Salman Nazar,31,Canada,7,10,3,1,10,11,1,0,2,10,192,190,14
Matthew Spoors,23,Canada,5,5,5,2,194,141,24,5,0,1,12,5,1
Harsh Thaker,24,Canada,11,11,4,1,47,29,3,3,4,7,144,109,8
Kevon Bazil,40,Cayman Islands,5,5,2,1,9,8,0,1,0,5,96,70,8
Paul Chin,36,Cayman Islands,4,4,0,0,0,0,0,0,0,0,0,0,0
Luke Harrington-Myers,21,Cayman Islands,9,9,8,3,75,83,3,2,2,4,48,68,3
Patrick Heron,25,Cayman Islands,5,5,5,1,139,113,9,4,3,1,6,8,1
Alistair Ifill,45,Cayman Islands,11,12,10,3,64,95,4,1,1,12,232,255,10
Demar Johnson,31,Cayman Islands,3,3,2,1,48,23,1,5,1,3,42,47,1
Jalon Linton,38,Cayman Islands,3,5,4,0,71,92,2,2,1,0,0,0,0
Alessandro Morris,39,Cayman Islands,8,8,4,2,5,17,0,0,0,8,174,153,11
Ramon Sealy,31,Cayman Islands,5,5,5,1,181,96,6,15,5,1,6,3,1
Gregory Smith,36,Cayman Islands,3,3,0,0,0,0,0,0,0,2,48,54,3
Marvin Swack,34,Cayman Islands,4,4,0,0,0,0,0,0,0,4,78,78,3
Troy Taylor,38,Cayman Islands,10,10,8,2,121,120,6,8,3,8,126,161,4
Omar Willis,35,Cayman Islands,6,6,5,0,32,70,0,1,2,0,0,0,0
Conroy Wright,37,Cayman Islands,10,13,9,4,119,88,6,6,6,10,138,156,4
Wasal Bitis,40,Croatia,3,3,2,0,1,7,0,0,0,1,12,18,0
Nikola Davidovic,32,Croatia,3,3,3,0,20,11,1,2,1,2,42,53,4
Jeffrey Grzinic,47,Croatia,5,5,4,2,15,40,1,0,5,1,1,4,0
Boro Jerkovic,37,Croatia,5,5,4,3,27,58,1,0,0,4,48,89,4
Mate Jukic,44,Croatia,2,2,0,0,0,0,0,0,0,0,0,0,0
Aman Maheshwari,37,Croatia,3,3,3,0,3,9,0,0,0,0,0,0,0
Daniel Marsic,37,Croatia,5,5,4,0,41,74,3,1,1,0,0,0,0
Naseem Khan,32,Croatia,2,2,0,0,0,0,0,0,0,0,0,0,0
Jason Newton,29,Croatia,4,4,4,0,32,51,2,1,2,4,79,66,3
Sohail Ahmad,36,Croatia,3,3,1,0,6,7,0,0,0,2,12,15,1
Christopher Turkich,32,Croatia,5,5,5,0,49,101,2,0,2,0,0,0,0
Daniel Turkich,37,Croatia,5,5,5,0,65,81,7,1,3,5,108,59,7
Sheldon Valjalo,29,Croatia,5,5,5,1,42,54,4,0,0,5,90,126,4
John Vujnovich,50,Croatia,5,5,5,1,51,98,2,0,2,5,102,113,7
Tom Abell,28,England,0,71,64,14,1686,1186,159,42,43,8,60,100,2
Ben Aitchison,23,England,0,3,2,1,2,1,0,0,2,3,60,126,4
Toby Albert,20,England,0,11,9,4,101,89,11,1,4,0,0,0,0
Kasey Aldridge,21,England,0,1,0,0,0,0,0,0,0,0,0,0,0
Moeen Ali,35,England,55,239,227,20,5176,3659,473,250,79,202,3321,4189,169
Ben Allison,22,England,0,14,5,3,12,17,0,0,7,14,224,360,12
Tom Alsop,26,England,0,52,50,6,1111,913,106,27,22,0,0,0,0
Martin Andersson,25,England,0,23,22,4,185,172,14,4,15,16,251,431,17
Gus Atkinson,24,England,0,23,11,5,44,40,3,2,10,23,406,583,33
Tom Bailey,31,England,0,28,6,1,21,22,0,1,9,27,420,653,26
Jonny Bairstow,32,England,66,180,167,26,4304,3117,372,187,116,0,0,0,0
Josh Baker,19,England,0,8,6,2,14,25,0,0,4,8,132,206,3
Jake Ball,31,England,2,102,18,11,54,62,2,3,24,99,1996,2973,135
Gary Ballance,32,England,0,100,88,10,1807,1473,134,73,46,0,0,0,0
Jacques Banton,21,England,0,1,1,0,0,1,0,0,0,1,6,6,1
Tom Banton,23,England,14,93,92,3,2089,1448,215,97,63,0,0,0,0
Ed Barnard,26,England,0,102,68,21,751,587,68,19,49,95,1558,2338,60
George Bartlett,24,England,0,8,8,1,148,97,8,11,2,0,0,0,0
Aaron Beard,24,England,0,15,5,3,31,21,3,1,1,14,252,391,18
Will Beer,33,England,0,136,67,25,389,326,27,10,26,125,2346,2944,106
George Bell,19,England,0,1,1,0,31,27,2,1,0,0,0,0,0
Daniel Bell-Drummond,29,England,0,132,130,8,3619,2679,369,88,42,12,111,191,5
Chris Benjamin,23,England,0,26,22,9,537,342,47,26,11,0,0,0,0
Dom Bess,25,England,0,32,12,5,48,53,5,0,4,31,552,697,25
Jacob Bethell,18,England,0,11,11,1,93,90,10,2,6,5,66,96,1
Thomas Bevan,22,England,0,2,2,0,25,25,3,1,3,0,0,0,0
Sam Billings,31,England,37,235,221,33,4574,3508,383,143,154,0,0,0,0
Alex Blake,33,England,0,152,133,30,2150,1586,150,102,85,8,78,96,1
Josh Bohannon,25,England,0,25,17,5,127,136,10,0,12,0,0,0,0
Ravi Bopara,37,England,38,425,388,82,8281,6865,642,239,147,307,5273,6611,258
Scott Borthwick,32,England,1,116,61,20,729,722,44,10,55,94,1538,2107,82
James Bracey,25,England,0,43,37,3,723,583,71,13,32,0,0,0,0
Tim Bresnan,37,England,34,191,139,54,1748,1331,131,65,63,186,3616,4934,196
Danny Briggs,31,England,7,215,55,36,203,182,21,2,37,204,4361,5324,237
Harry Brook,23,England,4,77,74,16,2040,1362,171,84,48,2,12,26,1
Henry Brookes,22,England,0,31,16,4,121,96,13,3,4,31,662,991,40
Jack Brooks,38,England,0,71,14,8,77,67,8,1,19,70,1345,1705,61
Pat Brown,23,England,4,69,18,13,54,75,1,0,16,67,1329,2032,80
Nathan Buck,31,England,0,69,23,13,133,119,6,9,14,67,1321,1928,73
Sol Budinger,22,England,0,9,8,1,96,71,12,2,3,1,24,21,2
Michael Burgess,28,England,0,52,42,9,491,438,34,18,33,0,0,0,0
Rory Burns,31,England,0,68,58,10,826,696,82,16,29,0,0,0,0
Jonathan Bushnell,20,England,0,2,2,2,33,27,3,0,4,0,0,0,0
William Buttleman,22,England,0,14,14,1,222,200,30,5,4,0,0,0,0
Jos Buttler,31,England,94,322,300,52,8327,5747,731,363,213,0,0,0,0
Harry Came,23,England,0,17,16,0,278,219,37,3,7,0,0,0,0
Kiran Carlson,24,England,0,46,40,2,626,500,54,20,19,1,1,1,0
Brydon Carse,27,England,0,51,40,11,514,367,32,18,16,50,869,1288,29
Matthew Carter,26,England,0,57,22,10,145,122,9,7,20,56,1066,1357,57
Oliver Carter,20,England,0,4,3,1,2,8,0,0,2,0,0,0,0
Zak Chappell,25,England,0,24,13,5,80,62,4,4,7,23,409,628,26
Luke Charlesworth,19,England,0,1,1,0,1,2,0,0,0,1,18,32,1
Graham Clark,29,England,0,84,82,4,1874,1318,215,51,32,5,26,66,0
Jordan Clark,31,England,0,107,75,27,1048,803,58,43,38,80,1217,1820,60
Joe Clarke,26,England,0,129,126,7,3251,2140,323,143,47,0,0,0,0
Josh Cobb,31,England,0,183,171,17,3875,2882,346,173,89,127,1738,2244,74
Ian Cockbain,35,England,0,156,147,27,3843,2932,331,124,75,0,0,0,0
Sam Conners,23,England,0,18,5,2,7,10,0,0,5,16,218,407,13
Sam Cook,25,England,0,43,15,9,39,38,2,1,10,41,825,1154,44
Chris Cooke,36,England,0,138,120,24,2174,1610,141,98,95,0,0,0,0
Joe Cooke,25,England,0,2,1,1,10,6,2,0,0,0,0,0,0
Paul Coughlin,29,England,0,61,43,9,737,552,50,22,17,53,937,1503,62
Jordan Cox,21,England,0,44,38,9,875,663,61,24,33,0,0,0,0
Ben Cox,30,England,0,141,125,43,2164,1734,196,50,95,0,0,0,0
Joe Cracknell,22,England,0,32,32,1,773,585,78,26,12,0,0,0,0
Mason Crane,25,England,2,70,19,16,83,97,2,0,17,68,1417,1807,76
Zak Crawley,24,England,0,42,40,2,1153,776,126,36,13,0,0,0,0
Matt Critchley,25,England,0,87,70,13,1211,989,94,36,31,76,1438,1846,74
Henry Crocombe,20,England,0,9,4,4,6,5,0,0,2,9,132,248,7
Steven Croft,37,England,0,226,208,48,4936,3979,372,151,131,134,1786,2211,78
Blake Cullen,20,England,0,23,10,5,61,53,5,1,5,21,409,657,34
Ben Curran,26,England,0,23,21,0,378,298,53,3,10,0,0,0,0
Sam Curran,24,England,21,123,95,23,1490,1087,120,71,36,116,2233,3199,116
Tom Curran,27,England,30,158,91,31,1181,886,106,34,47,151,3077,4553,182
Scott Currie,21,England,0,16,7,4,7,15,0,0,3,15,276,396,22
Brett D'Oliveira,30,England,0,119,93,21,1771,1367,146,47,31,96,1542,1961,62
Robin Das,20,England,0,3,3,0,45,35,5,2,0,0,0,0,0
Alex Davies,27,England,0,104,98,13,2161,1681,233,44,81,0,0,0,0
Jack Davies,22,England,0,14,14,1,250,239,19,2,1,0,0,0,0
Will Davis,26,England,0,26,10,6,13,28,0,0,8,23,371,544,18
Liam Dawson,32,England,8,207,155,35,2186,1925,155,52,82,179,3449,4145,158
Joshua De Caires,20,England,0,2,2,0,38,35,4,1,2,0,0,0,0
Joe Denly,36,England,13,260,252,18,6194,5096,623,177,100,63,868,1133,46
Chris Dent,31,England,0,74,67,7,1434,1085,157,40,26,12,120,168,5
Aneurin Donald,25,England,0,58,53,3,947,710,106,27,36,0,0,0,0
Dan Douthwaite,25,England,0,43,36,10,526,359,27,40,10,37,618,926,31
George Drissell,23,England,0,2,0,0,0,0,0,0,0,1,6,14,0
Ben Duckett,27,England,1,160,153,24,3855,2818,450,76,79,0,0,0,0
Harry Duke,20,England,0,4,0,0,0,0,0,0,0,0,0,0,0
Ned Eckersley,32,England,0,92,79,20,1061,913,79,21,37,0,0,0,0
Stephen Eskinazi,28,England,0,64,61,6,1955,1393,198,48,28,0,0,0,0
Laurie Evans,34,England,0,215,196,47,4985,3718,422,175,84,4,22,35,1
Joey Evison,20,England,0,1,0,0,0,0,0,0,0,1,6,15,0
Adam Finch,22,England,0,6,2,1,9,15,1,0,0,6,114,185,7
Steven Finn,33,England,21,144,29,20,79,94,7,0,43,140,2891,3948,176
Matthew Fisher,24,England,0,39,12,5,61,47,3,5,12,39,743,1128,43
Luke Fletcher,33,England,0,103,39,13,180,162,9,11,11,101,2057,2890,114
Will Fraine,26,England,0,34,33,11,411,276,36,17,20,0,0,0,0
James Fuller,32,England,0,130,89,30,1328,929,73,67,54,100,1997,2905,120
George Garton,25,England,1,59,33,10,423,303,35,20,15,55,995,1496,57
Emilio Gay,22,England,0,4,3,0,67,44,8,1,2,1,6,8,0
Richard Gleeson,34,England,4,72,18,10,43,51,5,0,16,70,1435,1938,83
Lewis Goldsworthy,21,England,0,25,16,3,257,220,25,5,6,24,372,494,23
Toby Greatwood,20,England,0,2,0,0,0,0,0,0,0,2,42,69,1
Ben Green,24,England,0,35,24,7,322,233,17,18,18,29,500,747,32
Lewis Gregory,30,England,9,173,136,31,2083,1511,181,78,77,147,2594,3888,149
Nick Gubbins,28,England,0,40,36,0,515,441,51,15,15,2,30,30,1
Sam Hain,27,England,0,95,92,18,2783,2111,257,71,54,0,0,0,0
Tom Haines,23,England,0,1,1,0,27,20,3,1,0,0,0,0,0
Alex Hales,33,England,60,350,347,27,9845,6676,1094,390,168,2,3,7,0
Miles Hammond,26,England,0,73,66,3,1343,968,158,51,34,1,12,17,0
James Harris,32,England,0,60,30,14,168,165,20,0,8,57,1060,1652,48
Max Harris,20,England,0,2,1,1,7,5,1,0,0,2,42,63,4
Calvin Harrison,24,England,0,34,20,8,130,107,15,2,17,30,496,645,28
Tom Hartley,23,England,0,49,20,13,87,78,6,2,19,47,934,1162,42
Jack Haynes,21,England,0,18,18,1,406,287,41,16,4,0,0,0,0
Freddie Heldreich,20,England,0,18,2,0,8,16,0,0,3,18,354,501,21
Tom Helm,28,England,0,64,28,17,142,141,10,1,6,62,1251,1873,72
Ryan Higgins,27,England,0,100,88,26,1548,1173,118,57,27,73,1119,1693,71
James Hildreth,37,England,0,206,193,34,3906,3134,361,87,73,12,169,247,10
Lewis Hill,31,England,0,79,64,11,971,774,76,33,34,0,0,0,0
George Hill,21,England,0,14,8,2,72,81,4,2,6,6,63,85,2
Max Holden,24,England,0,38,37,3,853,657,96,19,24,1,6,12,0
Luke Hollman,21,England,0,33,30,8,476,367,34,17,17,28,462,623,27
Alex Horton,18,England,0,4,2,1,1,6,0,0,1,0,0,0,0
Adam Hose,29,England,0,80,78,10,2199,1485,202,95,37,0,0,0,0
Benny Howell,33,England,0,170,141,43,2278,1726,164,90,70,151,3214,3835,174
